[2023-04-26 11:04:58,717617] admin.INFO  [79461059] [d75ada9e] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product"]  [POST, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,213957] admin.INFO  [NULL] [3a817ded] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,218111] admin.INFO  [79461059] [3a817ded] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,224396] admin.INFO  [79461059] [3a817ded] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,238604] admin.INFO  [79461059] [3a817ded] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,239009] admin.INFO  [79461059] [3a817ded] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,244917] admin.INFO  [79461059] [3a817ded] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:11,245639] admin.INFO  [79461059] [3a817ded] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [GET, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:14,595934] admin.INFO  [NULL] [0e78ae7d] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:14,599876] admin.INFO  [79461059] [0e78ae7d] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [POST, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:05:14,604030] admin.INFO  [79461059] [0e78ae7d] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [POST, /bkadmin/order, 61.26.27.157, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
